# Rime user dictionary
#@/db_name	luna_pinyin.userdb
#@/db_type	userdb
#@/rime_version	1.5.3
#@/tick	36547
#@/user_id	a2539fd9-2f40-4b0c-9b41-1f929aaf0d62
qu de shi hou 	去的時候	c=1 d=9.75974e-09 t=36547
qu diao 	去掉	c=13 d=0.734204 t=36547
qu diao le 	去掉了	c=4 d=0.000713734 t=36547
qu fen 	區分	c=9 d=0.00257374 t=36547
qu guang gao 	去廣告	c=1 d=9.35922e-16 t=36547
qu jian ma 	取件碼	c=1 d=1.30925e-23 t=36547
qu jue yu 	取決於	c=1 d=0.66034 t=36547
qu le 	去了	c=8 d=0.782705 t=36547
qu le 	取了	c=1 d=2.46128e-08 t=36547
qu na 	去哪	c=1 d=8.44527e-14 t=36547
qu na le 	去哪了	c=1 d=8.4876e-13 t=36547
qu na li 	去哪裏	c=1 d=2.84485e-06 t=36547
qu na wan 	去那晚	c=1 d=3.11276e-06 t=36547
qu nian 	去年	c=1 d=0.000804733 t=36547
qu qiao 	取巧	c=2 d=0.436049 t=36547
qu shang ban 	去上班	c=1 d=0.0337087 t=36547
qu she 	取捨	c=1 d=1.24371e-07 t=36547
qu xian 	曲線	c=1 d=1.3061e-24 t=36547
qu xiao 	取消	c=2 d=0.00585769 t=36547
qu zhe 	曲折	c=1 d=3.37316e-10 t=36547
quan 	全	c=5 d=0.00349997 t=36547
quan 	券	c=1 d=4.95372e-31 t=36547
quan 	圈	c=1 d=4.45014e-06 t=36547
quan bu 	全部	c=29 d=0.0220377 t=36547
quan bu sui ji 	全部隨機	c=1 d=7.5617e-07 t=36547
quan cheng 	全程	c=1 d=4.34096e-07 t=36547
quan de 	全的	c=2 d=0.188247 t=36547
quan dou you 	全都有	c=0 d=1.17411e-07 t=36547
quan dou you le 	全都有了	c=1 d=1.18e-06 t=36547
quan jia 	全家	c=1 d=3.51377e-13 t=36547
quan jia tong 	全家桶	c=2 d=0.00111936 t=36547
quan ju 	全局	c=12 d=1.07004 t=36547
quan liang 	全量	c=4 d=0.000572785 t=36547
quan liu cheng 	全流程	c=1 d=5.155e-29 t=36547
quan mo ren 	全默認	c=1 d=1.64586e-09 t=36547
quan ping 	全屏	c=1 d=1.63426e-14 t=36547
quan ping tai 	全平臺	c=1 d=3.04325e-05 t=36547
quan quan 	勸勸	c=1 d=7.83238e-09 t=36547
quan wang 	全網	c=1 d=1.81427e-08 t=36547
quan xian 	權限	c=126 d=0.302729 t=36547
quan xin 	全新	c=1 d=8.59948e-20 t=36547
quan zhan 	全站	c=1 d=3.61898e-14 t=36547
quan zhong 	權重	c=2 d=6.94034e-20 t=36547
que 	確	c=2 d=0.000101039 t=36547
que 	缺	c=5 d=0.000102055 t=36547
que dian 	缺點	c=5 d=0.737123 t=36547
que ding 	確定	c=7 d=0.0037164 t=36547
que fa 	缺乏	c=0 d=1.11818e-21 t=36547
que fa le 	缺乏了	c=1 d=1.12378e-20 t=36547
que hun 	雀魂	c=1 d=1.10288e-05 t=36547
que ren 	確認	c=11 d=0.0137049 t=36547
que ren le 	確認了	c=1 d=0.00201931 t=36547
que ren xia 	確認下	c=1 d=0.0184074 t=36547
que shao 	缺少	c=3 d=0.97531 t=36547
que shi 	確實	c=21 d=0.0459593 t=36547
que shi 	缺失	c=2 d=0.065761 t=36547
que xin 	確信	c=1 d=2.68749e-13 t=36547
qun 	羣	c=7 d=0.00562087 t=36547
qun ce qun li 	羣策羣力	c=1 d=0.00247875 t=36547
qun fa 	羣發	c=2 d=2.65898e-14 t=36547
qun li 	羣裏	c=13 d=0.238257 t=36547
qun liao 	羣聊	c=3 d=0.0018734 t=36547
qun zhu shou 	羣助手	c=1 d=6.16431e-15 t=36547
qun zu 	羣組	c=4 d=1.71303e-09 t=36547
ran er 	然而	c=1 d=0.0261214 t=36547
ran hou 	然後	c=55 d=0.518458 t=36547
rang 	讓	c=22 d=0.323965 t=36547
rang ni 	讓你	c=2 d=9.3013e-05 t=36547
rang ta 	讓他	c=6 d=0.379083 t=36547
rang ta men 	讓他們	c=2 d=1.15663e-06 t=36547
rang wo 	讓我	c=2 d=0.000765486 t=36547
rao 	繞	c=1 d=0.0833256 t=36547
rao bu guo qu 	繞不過去	c=1 d=0.00168667 t=36547
rao guo 	繞過	c=0 d=2.18259e-07 t=36547
rao guo le 	繞過了	c=1 d=2.19353e-06 t=36547
rao le 	饒了	c=1 d=0.08291 t=36547
re 	熱	c=4 d=0.254107 t=36547
re ai 	熱愛	c=1 d=1.27827e-06 t=36547
re cha ba 	熱插拔	c=1 d=3.36961e-27 t=36547
re de 	熱的	c=1 d=0.090718 t=36547
re dian 	熱點	c=1 d=6.78326e-23 t=36547
re li 	熱力	c=1 d=9.21203e-06 t=36547
re shui 	熱水	c=5 d=0.00367942 t=36547
re tie 	熱貼	c=1 d=1.93078e-05 t=36547
ren 	人	c=34 d=0.774617 t=36547
ren bu zhu 	忍不住	c=1 d=6.98151e-09 t=36547
ren ding 	認定	c=1 d=2.49848e-08 t=36547
ren duo 	人多	c=1 d=0.474734 t=36547
ren gong 	人工	c=1 d=0.018043 t=36547
ren he 	任何	c=1 d=2.68703e-11 t=36547
ren jia 	人家	c=1 d=7.93022e-08 t=36547
ren le 	忍了	c=1 d=2.53313e-23 t=36547
ren lian 	人臉	c=2 d=1.25769e-05 t=36547
ren men 	人們	c=2 d=5.17291e-11 t=36547
ren ren 	人人	c=1 d=2.23434e-17 t=36547
ren shao 	人少	c=1 d=0.110251 t=36547
ren shen 	人審	c=85 d=1.5059 t=36547
ren shen de 	人審的	c=1 d=0.0161635 t=36547
ren sheng 	人生	c=0 d=1.69305e-19 t=36547
ren sheng 	人聲	c=2 d=4.22907e-19 t=36547
ren sheng ying jia 	人生贏家	c=1 d=1.70154e-18 t=36547
ren shi 	認識	c=1 d=2.57632e-16 t=36547
ren shu 	人數	c=1 d=5.67665e-16 t=36547
ren wei 	認爲	c=2 d=3.5217e-08 t=36547
ren wu 	任務	c=5 d=4.05403e-06 t=36547
ren yi 	任意	c=2 d=2.83799e-07 t=36547
ren yuan 	人員	c=2 d=0.499074 t=36547
ri 	日	c=10 d=1.42074 t=36547
ri chang 	日常	c=3 d=0.000152248 t=36547
ri li 	日曆	c=1 d=0.000804733 t=36547
ri qi 	日期	c=12 d=3.97693e-06 t=36547
ri zhi 	日誌	c=54 d=0.215566 t=36547
rong liang 	容量	c=2 d=2.98123e-18 t=36547
rong qi 	容器	c=6 d=2.68281e-12 t=36547
rong yi 	容易	c=4 d=1.76155e-14 t=36547
rou 	肉	c=1 d=0.000385874 t=36547
ru 	入	c=1 d=7.33946e-09 t=36547
ru guo 	如果	c=48 d=1.07928 t=36547
ru he 	如何	c=10 d=0.00109719 t=36547
ru keng 	入坑	c=1 d=4.85992e-12 t=36547
ru kou 	入口	c=1 d=7.16191e-15 t=36547
ru ku 	入庫	c=2 d=1.03918e-11 t=36547
ru ku liang 	入庫量	c=2 d=0.000232877 t=36547
ru shou 	入手	c=1 d=2.50409e-05 t=36547
ru tu 	如圖	c=1 d=1.91685e-08 t=36547
ru zhi 	入職	c=1 d=1.62833e-30 t=36547
ruan 	軟	c=1 d=2.62538e-16 t=36547
ruan jian 	軟件	c=26 d=1.17896 t=36547
ruan lian jie 	软链接	c=2 d=3.88728e-27 t=36547
ruan lu you 	軟路由	c=1 d=2.53141e-15 t=36547
rui 	睿	c=1 d=1.10307e-07 t=36547
rui ye 	瑞也	c=1 d=8.29664e-10 t=36547
rui ye 	睿爺	c=2 d=1.7148e-09 t=36547
ruo 	若	c=1 d=2.52222e-31 t=36547
ruo ji 	弱雞	c=1 d=1.6957e-07 t=36547
sai 	塞	c=1 d=1.97415e-31 t=36547
sai che 	賽車	c=2 d=1.15839e-11 t=36547
sai man 	塞滿	c=1 d=2.60177e-14 t=36547
sai zai 	塞在	c=1 d=9.47775e-17 t=36547
san 	三	c=3 d=7.52526e-09 t=36547
san 	傘	c=1 d=0.120032 t=36547
san ge 	三個	c=7 d=0.000293841 t=36547
san ge shu 	三個數	c=1 d=3.03591e-06 t=36547
san ge zi 	三個字	c=1 d=3.4753e-08 t=36547
san guo sha 	三国杀	c=7 d=8.85185e-05 t=36547
san jiao xing 	三角形	c=1 d=9.72926e-31 t=36547
san nian 	三年	c=1 d=6.24132e-14 t=36547
san re 	散熱	c=1 d=4.56897e-21 t=36547
san shi 	三十	c=1 d=6.48257e-19 t=36547
san xing 	三星	c=1 d=4.83141e-31 t=36547
san yue 	三月	c=1 d=2.19764e-28 t=36547
sao 	掃	c=4 d=0.0247235 t=36547
sao 	騷	c=4 d=1.63132e-14 t=36547
sao le 	掃了	c=1 d=9.18981e-07 t=36547
sao ma 	掃碼	c=1 d=1.9827e-23 t=36547
sao miao 	掃描	c=1 d=0.352704 t=36547
sao miao ban 	掃描版	c=2 d=0.605477 t=36547
se 	色	c=1 d=6.00905e-09 t=36547
se cai 	色彩	c=1 d=8.27945e-15 t=36547
se qing 	色情	c=20 d=0.118074 t=36547
sha 	啥	c=38 d=0.132852 t=36547
sha 	殺	c=1 d=0.0397558 t=36547
sha chen bao 	沙塵暴	c=2 d=3.32632e-14 t=36547
sha de 	啥的	c=23 d=0.000858778 t=36547
sha diao 	殺掉	c=2 d=0.00182715 t=36547
sha dou 	啥都	c=4 d=0.00914087 t=36547
sha jun ji 	殺菌劑	c=0 d=4.09164e-18 t=36547
sha ren ji 	杀人技	c=1 d=1.0902e-16 t=36547
sha shi hou 	啥時候	c=1 d=1.24197e-20 t=36547
sha si 	殺死	c=1 d=7.52911e-15 t=36547
sha yan 	傻眼	c=3 d=0.45612 t=36547
sha yang 	啥樣	c=1 d=3.33381e-19 t=36547
shai xuan 	篩選	c=7 d=0.319819 t=36547
shan 	刪	c=11 d=0.0424585 t=36547
shan 	閃	c=1 d=2.23548e-23 t=36547
shan chu 	刪除	c=27 d=1.83712 t=36547
shan de 	刪的	c=1 d=4.77017e-28 t=36547
shan diao 	刪掉	c=2 d=0.000109455 t=36547
shan gai 	刪改	c=0 d=1.37166e-13 t=36547
shan le 	刪了	c=11 d=1.33073 t=36547
shan na ge 	刪那個	c=2 d=0.00321239 t=36547
shan shan gai gai 	刪刪改改	c=1 d=1.37853e-12 t=36547
shan shuo 	閃爍	c=0 d=3.94957e-14 t=36547
shan tui 	閃退	c=1 d=2.66945e-22 t=36547
shan xia 	山下	c=1 d=2.45192e-22 t=36547
shang 	上	c=101 d=3.62811 t=36547
shang ban 	上班	c=6 d=0.00341597 t=36547
shang bu liao 	上不了	c=1 d=0.0129715 t=36547
shang ce suo 	上廁所	c=1 d=1.02142e-14 t=36547
shang ceng 	上層	c=1 d=1.97724e-20 t=36547
shang chuan 	上傳	c=9 d=0.327994 t=36547
shang chuang 	上牀	c=1 d=0.0497871 t=36547
shang ci 	上次	c=38 d=0.210969 t=36547
shang dao 	上到	c=3 d=8.17034e-06 t=36547
shang de 	上的	c=3 d=1.42028e-10 t=36547
shang di 	上帝	c=1 d=1.06825e-12 t=36547
shang dian 	商店	c=2 d=1.27497e-05 t=36547
shang ding 	商定	c=1 d=4.54463e-17 t=36547
shang ge 	上個	c=2 d=0.302704 t=36547
shang ge yue 	上個月	c=2 d=1.05909e-20 t=36547
shang guo 	上過	c=1 d=0.000611253 t=36547
shang jia 	上家	c=3 d=2.66198e-09 t=36547
shang le 	上了	c=7 d=0.000265207 t=36547
shang mian 	上面	c=13 d=0.349938 t=36547
shang shan 	上山	c=1 d=2.16006e-31 t=36547
shang shou 	上手	c=1 d=1.29178e-12 t=36547
shang shu 	上述	c=1 d=0.000788798 t=36547
shang tu 	上圖	c=3 d=7.52783e-13 t=36547
shang tui 	上推	c=1 d=0.000765486 t=36547
shang wu 	上午	c=9 d=0.360134 t=36547
shang xia 	上下	c=1 d=0.00012909 t=36547
shang xia wen 	上下文	c=1 d=0.00144449 t=36547
shang xian 	上線	c=54 d=0.442095 t=36547
shang xian 	上限	c=1 d=6.84211e-07 t=36547
shang xiao 	上校	c=0 d=7.62187e-13 t=36547
shang xue 	上學	c=1 d=7.42989e-06 t=36547
shang yang fu 	上陽賦	c=1 d=8.35555e-05 t=36547
shang ye 	商業	c=2 d=2.81846e-14 t=36547
shang yi dai 	上一代	c=1 d=1.2732e-18 t=36547
shang yi pi 	上一批	c=1 d=2.69261e-06 t=36547
shang yi xia 	上一下	c=2 d=0.00444934 t=36547
shang zhou 	上週	c=8 d=0.0213505 t=36547
shao 	少	c=6 d=0.0489217 t=36547
shao deng 	稍等	c=22 d=0.0381708 t=36547
shao deng xia 	稍等下	c=3 d=0.142987 t=36547
shao hou 	稍後	c=2 d=0.00264522 t=36547
shao le 	少了	c=3 d=3.4518e-12 t=36547
shao shu 	少數	c=1 d=8.99836e-24 t=36547
shao shu pai 	少數派	c=1 d=5.2015e-17 t=36547
shao wei 	稍微	c=4 d=0.250324 t=36547
shao you ren 	少有人	c=1 d=0.066205 t=36547
she 	涉	c=1 d=4.74719e-30 t=36547
she bei 	設備	c=2 d=4.71628e-12 t=36547
she de 	設的	c=2 d=0.0106275 t=36547
she ji 	涉及	c=1 d=1.23431e-06 t=36547
she ji 	設計	c=11 d=0.487923 t=36547
she ji tu 	設計圖	c=2 d=2.55642e-13 t=36547
she le 	設了	c=1 d=0.055299 t=36547
she me 	什麼	c=4 d=0.0729789 t=36547
she me shi hou 	什麼時候	c=1 d=0.733447 t=36547
she qi 	捨棄	c=1 d=4.19237e-09 t=36547
she qu 	社區	c=2 d=2.33972e-07 t=36547
she xiang 	攝像	c=1 d=1.44272e-18 t=36547
she xiang tou 	攝像頭	c=1 d=1.63961e-23 t=36547
she zheng 	涉政	c=9 d=0.0274684 t=36547
she zhi 	設置	c=40 d=0.136014 t=36547
shen 	審	c=8 d=0.366045 t=36547
shen 	深	c=1 d=5.02687e-27 t=36547
shen 	神	c=0 d=5.87585e-11 t=36547
shen be 	審别	c=1 d=2.05018e-05 t=36547
shen bian 	身邊	c=1 d=5.17996e-27 t=36547
shen cha 	審查	c=1 d=5.45128e-10 t=36547
shen dan 	神丹	c=1 d=1.81896e-09 t=36547
shen dan mu 	神彈幕	c=7 d=0.000260975 t=36547
shen du 	深度	c=1 d=0.167797 t=36547
shen fen 	身份	c=1 d=8.34249e-16 t=36547
shen fen zheng 	身份證	c=2 d=0.0031354 t=36547
shen he 	審覈	c=64 d=1.34309 t=36547
shen he liang 	審覈量	c=15 d=0.205975 t=36547
shen he yuan 	審覈員	c=2 d=1.9989e-22 t=36547
shen le 	審了	c=2 d=0.00822975 t=36547
shen me 	什麼	c=85 d=1.90663 t=36547
shen me shi hou 	什麼時候	c=1 d=0.951229 t=36547
shen me yang 	什麼樣	c=1 d=1.38879e-11 t=36547
shen me yi si 	什麼意思	c=1 d=1.53089e-10 t=36547
shen qi 	神器	c=8 d=7.22773e-05 t=36547
shen qi 	神奇	c=4 d=6.52526e-08 t=36547
shen qing 	申請	c=10 d=0.0617309 t=36547
shen ru 	深入	c=4 d=0.158542 t=36547
shen shang 	身上	c=1 d=0.0858632 t=36547
shen shen 	深深	c=1 d=0.085435 t=36547
shen ti 	身體	c=1 d=4.62368e-14 t=36547
shen wan 	審完	c=1 d=1.09473e-06 t=36547
shen zhen 	深圳	c=4 d=0.463013 t=36547
shen zhi 	甚至	c=2 d=0.0739031 t=36547
shen zi 	身子	c=2 d=0.000183188 t=36547
sheng 	剩	c=1 d=1.08964e-10 t=36547
sheng 	昇	c=2 d=0.000476044 t=36547
sheng 	生	c=1 d=2.90025e-27 t=36547
sheng 	聲	c=1 d=0.117655 t=36547
sheng bing 	生病	c=1 d=0.172045 t=36547
sheng cai 	生菜	c=1 d=7.89738e-18 t=36547
sheng chan 	生產	c=6 d=0.00250999 t=36547
sheng chan de 	生產的	c=2 d=0.00408677 t=36547
sheng chan huan jing 	生產環境	c=1 d=0.000149981 t=36547
sheng cheng 	生成	c=14 d=0.0191156 t=36547
sheng cheng de 	生成的	c=1 d=3.2092e-12 t=36547
sheng de 	生的	c=1 d=1.92777e-16 t=36547
sheng huo bi xu pin 	生活必需品	c=1 d=0.00269866 t=36547
sheng ji 	升級	c=17 d=0.216037 t=36547
sheng ji qian 	升級前	c=1 d=0.00035443 t=36547
sheng jiang 	升降	c=2 d=2.85677e-18 t=36547
sheng kong 	聲控	c=1 d=0.00293808 t=36547
sheng ming 	聲明	c=3 d=7.79199e-07 t=36547
sheng qi 	生氣	c=1 d=0.127454 t=36547
sheng tai 	生態	c=1 d=1.16322e-14 t=36547
sheng wu 	生物	c=1 d=2.94869e-16 t=36547
sheng xia 	剩下	c=5 d=0.0555762 t=36547
sheng xia de 	剩下的	c=1 d=3.94541e-30 t=36547
sheng xiao 	生效	c=21 d=0.0101046 t=36547
sheng xiao liang 	生效量	c=3 d=0.00143179 t=36547
sheng xin 	省心	c=1 d=1.05708e-06 t=36547
sheng yin 	聲音	c=4 d=9.87846e-06 t=36547
sheng yu 	剩餘	c=5 d=0.348192 t=36547
sheng zhang 	生長	c=1 d=1.23835e-15 t=36547
sheng zhe yong 	省着用	c=1 d=0.063609 t=36547
shi 	事	c=1 d=8.11412e-13 t=36547
shi 	是	c=603 d=3.49834 t=36547
shi 	時	c=7 d=0.514274 t=36547
shi 	石	c=1 d=1.9613e-13 t=36547
shi 	試	c=4 d=0.264956 t=36547
shi ba 	是吧	c=1 d=2.49933e-12 t=36547
shi bai 	失敗	c=23 d=0.348192 t=36547
shi bai de 	失敗的	c=1 d=2.27004e-27 t=36547
shi bie 	識別	c=3 d=0.351128 t=36547
shi bu shi 	是不是	c=58 d=0.178173 t=36547
shi chang 	市場	c=1 d=1.05016e-17 t=36547
shi chang 	時長	c=2 d=0.00995182 t=36547
shi dai 	時代	c=1 d=1.09001e-14 t=36547
shi de 	是的	c=69 d=0.609627 t=36547
shi dian 	十點	c=1 d=0.00475963 t=36547
shi dian duo 	十點多	c=1 d=0.0478349 t=36547
shi duo shao 	是多少	c=1 d=2.95431e-09 t=36547
shi er 	十二	c=1 d=7.18167e-18 t=36547
shi er dian 	十二點	c=2 d=0.0995754 t=36547
shi er sheng xiao 	十二生肖	c=1 d=1.24349e-05 t=36547
shi er tiao 	十二條	c=1 d=1.68925e-21 t=36547
shi er yue 	十二月	c=1 d=5.80731e-19 t=36547
shi fang 	釋放	c=2 d=0.0463754 t=36547
shi fou 	是否	c=17 d=0.0571635 t=36547
shi fu 	師傅	c=1 d=1.61048e-18 t=36547
shi ge 	是個	c=8 d=0.138761 t=36547
shi he 	適合	c=3 d=1.31132e-12 t=36547
shi hou 	時候	c=133 d=1.65182 t=36547
shi ji 	實際	c=3 d=0.527292 t=36547
shi ji fen 	十幾分	c=1 d=0.0702988 t=36547
shi ji fen zhong 	十幾分種	c=1 d=7.32176e-10 t=36547
shi ji ge 	十幾個	c=2 d=1.93505e-23 t=36547
shi ji kuai 	十幾塊	c=1 d=0.00275318 t=36547
shi ji shang 	實際上	c=6 d=0.516903 t=36547
shi ji wan 	十幾萬	c=1 d=2.61525e-16 t=36547
shi jian 	實踐	c=1 d=0.00133343 t=36547
shi jian 	時間	c=61 d=1.8691 t=36547
shi jian chuo 	時間戳	c=2 d=2.13747e-16 t=36547
shi jian de 	時間的	c=1 d=1.55588e-24 t=36547
shi jian dian 	時間點	c=2 d=0.95043 t=36547
shi jian duan 	時間段	c=2 d=0.66034 t=36547
shi jian hou 	時間後	c=1 d=0.12938 t=36547
shi jian shi 	時間是	c=1 d=0.0765355 t=36547
shi jin 	使勁	c=2 d=5.06084e-18 t=36547
shi le xia 	試了下	c=3 d=1.04692e-10 t=36547
shi li 	示例	c=3 d=7.87753e-07 t=36547
shi ming 	實名	c=2 d=2.63572e-16 t=36547
shi pei 	適配	c=1 d=1.50446e-11 t=36547
shi pin 	視頻	c=86 d=1.5613 t=36547
shi qing 	事情	c=16 d=1.35753 t=36547
shi sha 	是啥	c=8 d=0.271503 t=36547
shi shen me 	是什麼	c=7 d=1.28779e-05 t=36547
shi shi 	實時	c=3 d=4.79669e-05 t=36547
shi shi 	試試	c=26 d=0.516053 t=36547
shi shi hou 	是時候	c=1 d=2.4916e-05 t=36547
shi tu 	試圖	c=1 d=2.32394e-09 t=36547
shi wo 	是我	c=6 d=0.00348252 t=36547
shi xi sheng 	實習生	c=1 d=4.65161e-26 t=36547
shi xia 	試下	c=7 d=0.00768232 t=36547
shi xian 	實現	c=35 d=0.0381968 t=36547
shi xian de 	實現的	c=1 d=4.76936e-26 t=36547
shi xiao 	失效	c=5 d=0.000876127 t=36547
shi yan 	時延	c=6 d=0.00113126 t=36547
shi yi 	是一	c=0 d=3.16411e-23 t=36547
shi yi dian 	是一點	c=1 d=3.17997e-22 t=36547
shi yin wei 	是因爲	c=2 d=3.28362e-17 t=36547
shi yong 	使用	c=33 d=1.84854 t=36547
shi yong 	實用	c=1 d=9.54828e-16 t=36547
shi yong 	試用	c=5 d=2.69958e-07 t=36547
shi yong 	適用	c=1 d=0.255381 t=36547
shi yong ban 	試用版	c=1 d=1.70507e-13 t=36547
shi yong le 	試用了	c=1 d=1.63905e-19 t=36547
shi yong qi 	試用期	c=1 d=6.43139e-14 t=36547
shi yong yu 	適用於	c=1 d=8.71432e-29 t=36547
shi you 	室友	c=1 d=1.23578e-20 t=36547
shi yu 	施宇	c=3 d=4.41797e-08 t=36547
shi yue fen 	十月份	c=1 d=5.26558e-14 t=36547
shi zai 	實在	c=1 d=2.06326e-21 t=36547
shi zhan 	實戰	c=1 d=1.38116e-05 t=36547
shi zhe yang 	是這樣	c=5 d=0.284213 t=36547
shi zhe yang de 	是這樣的	c=1 d=2.06719e-14 t=36547
shi zhi 	是指	c=1 d=6.75769e-08 t=36547
shi zhi de 	是指的	c=1 d=3.34244e-20 t=36547
shi zhou nian 	十週年	c=3 d=4.99723e-05 t=36547
shou 	手	c=4 d=8.87222e-05 t=36547
shou 	收	c=1 d=4.56663e-15 t=36547
shou 	首	c=1 d=6.38606e-19 t=36547
shou bu le 	受不了	c=1 d=4.75786e-27 t=36547
shou can 	手殘	c=1 d=8.26229e-20 t=36547
shou cang 	收藏	c=7 d=9.9261e-06 t=36547
shou cang jia 	收藏夾	c=1 d=5.64353e-06 t=36547
shou dao 	收到	c=10 d=0.0522973 t=36547
shou dao de 	收到的	c=1 d=0.000452827 t=36547
shou dong 	手動	c=24 d=0.529988 t=36547
shou fei 	收費	c=2 d=5.5777e-15 t=36547
shou huo 	收穫	c=1 d=0.000464291 t=36547
shou ji 	手機	c=36 d=0.904837 t=36547
shou ji 	收集	c=3 d=0.0247235 t=36547
shou ji hao 	手机号	c=4 d=0.00047367 t=36547
shou ji li 	手機裏	c=1 d=9.42245e-07 t=36547
shou ji shang 	手機上	c=6 d=0.00054809 t=36547
shou jian ren 	收件人	c=1 d=1.53141e-14 t=36547
shou jian xiang 	收件箱	c=1 d=4.70571e-15 t=36547
shou mai 	售賣	c=1 d=0.279431 t=36547
shou ming 	壽命	c=1 d=1.47036e-06 t=36547
shou qu 	收取	c=1 d=1.46657e-05 t=36547
shou quan 	授權	c=1 d=9.50228e-18 t=36547
shou shi 	手勢	c=2 d=0.00530026 t=36547
shou shou 	手手	c=3 d=0.000180623 t=36547
shou tou 	手頭	c=1 d=6.46583e-18 t=36547
shou tou shang 	手頭上	c=1 d=0.000145549 t=36547
shou wei qu 	受委屈	c=1 d=0.00484407 t=36547
shou xian 	首先	c=2 d=1.20236e-21 t=36547
shou xie 	手寫	c=1 d=0.000340532 t=36547
shou xin 	收信	c=1 d=3.91093e-15 t=36547
shou ye 	首頁	c=1 d=2.4059e-05 t=36547
shou yi 	收益	c=2 d=0.470011 t=36547
shou yu 	授予	c=1 d=6.82793e-12 t=36547
shu 	數	c=5 d=0.222017 t=36547
shu 	書	c=6 d=0.965571 t=36547
shu 	樹	c=1 d=0.209088 t=36547
shu 	熟	c=2 d=0.109154 t=36547
shu 	輸	c=1 d=0.110251 t=36547
shu bao 	書包	c=1 d=2.09337e-15 t=36547
shu biao 	鼠標	c=11 d=0.570979 t=36547
shu chu 	輸出	c=3 d=2.27795e-09 t=36547
shu ci 	數次	c=1 d=4.40118e-22 t=36547
shu de 	熟的	c=1 d=1.18386e-15 t=36547
shu fu 	舒服	c=8 d=7.77319e-08 t=36547
shu ji 	書籍	c=2 d=0.000144823 t=36547
shu ju 	數據	c=241 d=9.09796 t=36547
shu ju de 	數據的	c=1 d=0.640824 t=36547
shu ju jie gou 	數據結構	c=1 d=8.5464e-06 t=36547
shu ju ke yi 	數據可以	c=4 d=7.71675e-12 t=36547
shu ju ku 	數據庫	c=37 d=0.64412 t=36547
shu ju ku li 	數據庫裏	c=1 d=7.7518e-05 t=36547
shu ju liang 	數據量	c=1 d=0.427415 t=36547
shu ku 	書庫	c=2 d=0.000291827 t=36547
shu lian 	熟練	c=1 d=1.26182e-30 t=36547
shu liang 	數量	c=9 d=0.104464 t=36547
shu liang ji 	數量級	c=1 d=2.1901e-17 t=36547
shu ru 	輸入	c=14 d=0.985112 t=36547
shu ru fa 	輸入法	c=12 d=1.32794 t=36547
shu ru hou 	輸入後	c=1 d=2.66718e-12 t=36547
shu xi 	熟悉	c=2 d=2.18156e-30 t=36547
shu xian 	豎線	c=2 d=0.985112 t=36547
shu xing 	屬性	c=1 d=1.8961e-27 t=36547
shu yu 	屬於	c=2 d=2.15639e-11 t=36547
shu zhe 	豎着	c=1 d=4.24835e-18 t=36547
shu zhi 	數值	c=1 d=0.826959 t=36547
shu zi 	數字	c=1 d=0.000184106 t=36547
shu zu 	數組	c=3 d=0.0169124 t=36547
shua 	刷	c=6 d=0.0206161 t=36547
shua de 	刷的	c=1 d=0.00133343 t=36547
shua ji 	刷機	c=3 d=0.00128115 t=36547
shua ka 	刷卡	c=2 d=0.136649 t=36547
shua le 	刷了	c=2 d=0.00318534 t=36547
shua shang 	刷上	c=1 d=0.0246002 t=36547
shua xin 	刷新	c=9 d=0.173097 t=36547
shua xin lv 	刷新率	c=2 d=4.1852e-07 t=36547
shuai 	帥	c=1 d=1.77955e-16 t=36547
shuai 	甩	c=1 d=8.45102e-21 t=36547
shuai guo 	甩鍋	c=1 d=8.68739e-22 t=36547
shuang 	爽	c=3 d=0.0098528 t=36547
shuang 	雙	c=1 d=0.00367942 t=36547
shuang ji 	雙擊	c=1 d=5.57296e-05 t=36547
shuang lan ya 	雙藍牙	c=1 d=3.34824e-11 t=36547
shuang pin 	雙拼	c=5 d=0.0739031 t=36547
shui 	水	c=2 d=4.98143e-27 t=36547
shui 	睡	c=0 d=9.00938e-10 t=36547
shui 	稅	c=1 d=6.50045e-22 t=36547
shui 	誰	c=11 d=0.0925645 t=36547
shui bu liao le 	睡不了了	c=1 d=9.05454e-09 t=36547
shui dou 	誰都	c=1 d=0.0361528 t=36547
shui gao 	誰搞	c=1 d=8.01947e-22 t=36547
shui guo 	水果	c=1 d=1.15243e-22 t=36547
shui jiao 	睡覺	c=6 d=0.071493 t=36547
shui lai 	誰來	c=1 d=0.00394621 t=36547
shui lan jiao 	睡懶覺	c=1 d=0.170333 t=36547
shui ping 	水平	c=5 d=0.07502 t=36547
shui shen huo re 	水深火熱	c=1 d=1.48873e-05 t=36547
shui shui 	水水	c=1 d=9.81367e-15 t=36547
shun bian 	順便	c=4 d=3.73566e-05 t=36547
shun jian 	瞬間	c=1 d=0.055299 t=36547
shun shou 	順手	c=3 d=7.85723e-05 t=36547
shun xu 	順序	c=2 d=0.00673795 t=36547
shuo 	說	c=45 d=0.231465 t=36547
shuo bu chu lai 	說不出來	c=1 d=0.117068 t=36547
shuo bu ding 	說不定	c=2 d=0.000305061 t=36547
shuo cuo 	說錯	c=0 d=5.58055e-22 t=36547
shuo cuo le 	說錯了	c=2 d=2.6e-06 t=36547
